"meth_ind","exp_ind","pearson","pval","sam_size","h2_expression","h2_methylation","rg","rg_se","same_chromosome","qtls_status","dist"
"cg01460436","ILMN_1773352",0.321584641933441,9.31842172798219e-12,421,0.311,0.4918699187,0.337713,0.159949,FALSE,NA,NA
"cg01460436","ILMN_2384122",0.322969704866409,7.47560023585453e-12,421,0.387,0.4918699187,0.462609,0.121278,FALSE,NA,NA
"cg01460436","ILMN_1731233",0.398744225502014,6.08304582884915e-18,421,0.394,0.4918699187,0.514321,0.103037,FALSE,NA,NA
"cg01460436","ILMN_2352097",0.324183911085129,6.1563808951079e-12,421,0.37,0.4918699187,0.481065,0.12383,FALSE,NA,NA
"cg01472299","ILMN_1731233",0.376807153224945,4.94914958792754e-16,422,0.394,0.4034034034,0.453284,0.120343,FALSE,NA,NA
"cg01492538","ILMN_2098126",0.321900099515915,8.3734399223578e-12,422,0.308,0.4375,0.131857,0.22137,FALSE,NA,NA
"cg01494348","ILMN_1710752",-0.51116532087326,7.29190146158351e-31,422,0.316,0.7763401109,-0.786123,0.065269,TRUE,TRUE,3378
"cg01500140","ILMN_2073184",-0.333098530769348,1.35301495795935e-12,422,0.325,0.4458917836,-0.461589,0.181568,TRUE,FALSE,41266777
"cg01501009","ILMN_1731233",0.326666086912155,3.89251341322244e-12,422,0.394,0.4720244151,0.394369,0.116998,FALSE,NA,NA
"cg01501551","ILMN_1731233",0.346963435411453,1.26586977976076e-13,422,0.394,0.4632426989,0.312264,0.139202,TRUE,FALSE,49025038
"cg01537995","ILMN_1731233",0.344540983438492,1.93257439690856e-13,422,0.394,0.4398797595,0.373996,0.144346,TRUE,FALSE,60920530
"cg01543603","ILMN_1731233",0.356879144906998,2.14935655656863e-14,422,0.394,0.3911290323,0.302073,0.152159,FALSE,NA,NA
"cg01552272","ILMN_1731233",0.33196496963501,1.7352588528178e-12,421,0.394,0.4344758065,0.506788,0.148841,FALSE,NA,NA
"cg01557260","ILMN_1773352",-0.34047943353653,3.8940979571001e-13,422,0.311,0.3851554664,-0.509583,0.212481,FALSE,NA,NA
"cg01557792","ILMN_2098126",0.332263201475143,1.55435628979695e-12,422,0.308,0.3973973974,0.16321,0.26317,FALSE,NA,NA
"cg01557792","ILMN_1773352",0.321613967418671,8.76353130379103e-12,422,0.311,0.3973973974,0.15469,0.214963,FALSE,NA,NA
"cg01557792","ILMN_1658399",0.330939739942551,1.93466494010517e-12,422,0.301,0.3973973974,0.291849,0.165065,FALSE,NA,NA
"cg01561092","ILMN_1763663",-0.337394118309021,6.58242340789288e-13,422,0.445,0.8188118812,-0.594826,0.097016,TRUE,TRUE,38983
"cg01561157","ILMN_1679917",0.406031370162964,1.6777284694123e-18,418,0.178,0.7608040201,0.973937,0.134034,TRUE,TRUE,1086932
"cg01561807","ILMN_2098126",-0.345540434122086,1.62380034004878e-13,422,0.308,0.3893360161,-0.357124,0.252199,FALSE,NA,NA
"cg01561807","ILMN_1773352",-0.341741681098938,3.13583857860715e-13,422,0.311,0.3893360161,-0.139898,0.231263,FALSE,NA,NA
"cg01561807","ILMN_1658399",-0.35188016295433,5.29878097928852e-14,422,0.301,0.3893360161,-0.458039,0.159628,FALSE,NA,NA
"cg01561807","ILMN_1731233",-0.322885453701019,7.15539280421457e-12,422,0.394,0.3893360161,-0.187922,0.161481,FALSE,NA,NA
"cg01568784","ILMN_1773352",0.327216595411301,3.77538062440203e-12,421,0.311,0.5682730924,0.327748,0.16579,FALSE,NA,NA
"cg01568784","ILMN_2352097",0.364582270383835,5.57142255246997e-15,421,0.37,0.5682730924,0.588583,0.120057,FALSE,NA,NA
"cg01568784","ILMN_2384122",0.344927459955215,1.92987058086344e-13,421,0.387,0.5682730924,0.598569,0.115447,FALSE,NA,NA
"cg01568784","ILMN_1731233",0.455616801977158,8.80553782979868e-24,421,0.394,0.5682730924,0.520284,0.099825,FALSE,NA,NA
"cg01568784","ILMN_2098126",0.329866886138916,2.45076854207492e-12,421,0.308,0.5682730924,0.553562,0.197981,FALSE,NA,NA
"cg01570938","ILMN_3248781",-0.372915297746658,1.14268040397178e-15,421,0.272,0.5365612648,-0.77046,0.103315,TRUE,TRUE,16246
"cg01576275","ILMN_1731233",0.377228975296021,4.55535815059819e-16,422,0.394,0.3713420787,0.555975,0.13055,FALSE,NA,NA
"cg01576275","ILMN_2352097",0.3372822701931,6.70810112041567e-13,422,0.37,0.3713420787,0.614893,0.143952,FALSE,NA,NA
"cg01576275","ILMN_2384122",0.335439145565033,9.15046334863449e-13,422,0.387,0.3713420787,0.609154,0.140501,FALSE,NA,NA
"cg01581222","ILMN_1682993",0.325304120779037,4.85212908349304e-12,422,0.305,0.4452261307,0.367397,0.153598,TRUE,FALSE,40916081
"cg01581222","ILMN_1731233",0.334360957145691,1.09617296866426e-12,422,0.394,0.4452261307,0.306306,0.12482,FALSE,NA,NA
"cg01581222","ILMN_2098126",0.372987270355225,1.04240223415303e-15,422,0.308,0.4452261307,0.284967,0.210053,FALSE,NA,NA
"cg01581222","ILMN_1773352",0.342673987150192,2.67049427514124e-13,422,0.311,0.4452261307,0.266579,0.173095,FALSE,NA,NA
"cg01603374","ILMN_1731233",0.330051898956299,2.23923527435767e-12,422,0.394,0.3028169014,0.59028,0.175947,FALSE,NA,NA
"cg01603973","ILMN_1731233",0.35516819357872,2.93269736646076e-14,422,0.394,0.4036144578,0.386923,0.146422,FALSE,NA,NA
"cg01610605","ILMN_1731233",0.380231916904449,2.51499391967025e-16,422,0.394,0.4426559356,0.568071,0.120083,FALSE,NA,NA
"cg01612133","ILMN_1671565",0.399535715579987,4.69427811130507e-18,422,0.31,0.7124756335,0.684225,0.070628,TRUE,TRUE,25270
"cg01620082","ILMN_1676528",0.397445172071457,7.32548241695827e-18,422,0.384,0.868852459,0.463719,0.066801,FALSE,NA,NA
"cg01620082","ILMN_1656670",0.376403659582138,5.35699208593872e-16,422,0.208,0.868852459,0.410805,0.071154,FALSE,NA,NA
"cg01641371","ILMN_1731233",0.326838552951813,3.78507885826581e-12,422,0.394,0.498510427,0.441637,0.10847,FALSE,NA,NA
"cg01669108","ILMN_1794364",-0.474847912788391,4.76508491078235e-26,421,0.3,0.6604146101,-0.68949,0.090577,TRUE,TRUE,4339
"cg01674036","ILMN_2302757",0.331367284059525,2.03448132288301e-12,420,0.306,0.3800403226,0.593976,0.130181,FALSE,NA,NA
"cg01692233","ILMN_1731233",0.335504829883575,9.05011502735358e-13,422,0.394,0.3915237134,0.451413,0.135125,FALSE,NA,NA
"cg01711160","ILMN_1773352",0.322840422391891,7.20707840121722e-12,422,0.311,0.4259818731,0.187451,0.221816,FALSE,NA,NA
"cg01711160","ILMN_1731233",0.38921707868576,4.08466898690534e-17,422,0.394,0.4259818731,0.457965,0.139366,TRUE,FALSE,60920677
"cg01718742","ILMN_2098126",0.343475311994553,3.22196990997512e-13,417,0.308,0.4108216433,0.637633,0.220152,FALSE,NA,NA
"cg01718742","ILMN_2352097",0.323486059904099,8.66230214055459e-12,417,0.37,0.4108216433,0.563679,0.13981,TRUE,FALSE,4371472
"cg01718742","ILMN_1731233",0.407481759786606,1.34565703615423e-18,417,0.394,0.4108216433,0.610847,0.117258,FALSE,NA,NA
"cg01755541","ILMN_1765851",0.368374109268188,2.5269822152315e-15,422,0.303,0.6518737673,0.66349,0.110807,TRUE,TRUE,239829
"cg01758512","ILMN_1731233",0.325484573841095,4.71282821083083e-12,422,0.394,0.5453639083,0.426886,0.120137,FALSE,NA,NA
"cg01761256","ILMN_2098126",-0.327935725450516,3.16632572393226e-12,422,0.308,0.3632734531,-0.338609,0.264896,FALSE,NA,NA
"cg01788910","ILMN_1804735",-0.430458396673203,4.00265223666784e-15,294,0.297,0.8106796117,-0.821515,0.10663,TRUE,TRUE,161
"cg01794676","ILMN_1731233",0.342441558837891,2.96593007668596e-13,421,0.394,0.4935451837,0.496196,0.129172,FALSE,NA,NA
"cg01804036","ILMN_1731233",0.391875803470612,2.35766747411456e-17,422,0.394,0.4757575758,0.507068,0.123134,FALSE,NA,NA
"cg01804036","ILMN_2352097",0.333272904157639,1.31432053171212e-12,422,0.37,0.4757575758,0.520485,0.146008,FALSE,NA,NA
"cg01804036","ILMN_1813338",0.335410267114639,9.14077322078892e-12,385,0.205,0.4757575758,0.446002,0.177233,TRUE,FALSE,110595851
"cg01804036","ILMN_2098126",0.353205382823944,4.17846458569378e-14,422,0.308,0.4757575758,0.368257,0.230111,FALSE,NA,NA
"cg01804036","ILMN_2384122",0.326826006174088,3.79279604259716e-12,422,0.387,0.4757575758,0.535786,0.143801,FALSE,NA,NA
"cg01804036","ILMN_1773352",0.323270976543427,6.72745010221613e-12,422,0.311,0.4757575758,0.231299,0.19859,FALSE,NA,NA
"cg01804036","ILMN_1660732",0.326497316360474,5.68554851308671e-12,416,0.308,0.4757575758,0.351548,0.195705,FALSE,NA,NA
"cg01811187","ILMN_1687247",-0.366250067949295,9.30659757365691e-12,318,0.095,0.5131578947,-0.907219,0.163806,TRUE,TRUE,4252
"cg01826211","ILMN_1731233",0.349538892507553,9.84959628598544e-14,419,0.394,0.5080321285,0.512006,0.104799,FALSE,NA,NA
"cg01826211","ILMN_2098126",0.323540031909943,7.65602249133195e-12,419,0.308,0.5080321285,0.468287,0.188427,FALSE,NA,NA
"cg01841651","ILMN_1658399",0.324061363935471,6.2784725563865e-12,421,0.301,0.366,0.241534,0.175781,FALSE,NA,NA
"cg01841651","ILMN_1773352",0.325852334499359,4.70766339786457e-12,421,0.311,0.366,-0.083381,0.241883,FALSE,NA,NA
"cg01851450","ILMN_1773352",0.327126711606979,3.61199877821118e-12,422,0.311,0.471659919,0.200721,0.202712,FALSE,NA,NA
"cg01851450","ILMN_1731233",0.383824944496155,1.22472225707895e-16,422,0.394,0.471659919,0.282656,0.140474,FALSE,NA,NA
"cg01851450","ILMN_2098126",0.334638088941574,1.04652491570908e-12,422,0.308,0.471659919,0.269491,0.244391,FALSE,NA,NA
"cg01851450","ILMN_2352097",0.326938956975937,3.72387257368803e-12,422,0.37,0.471659919,0.319209,0.157291,FALSE,NA,NA
"cg01866606","ILMN_1731233",0.324803739786148,5.25974934526757e-12,422,0.394,0.4525474525,0.393698,0.144183,FALSE,NA,NA
"cg01869193","ILMN_1731233",0.338005155324936,5.93540614150063e-13,422,0.394,0.3608040201,0.495512,0.198705,FALSE,NA,NA
"cg01876531","ILMN_2098126",-0.321796923875809,8.51210895880602e-12,422,0.308,0.3373493976,-0.62638,0.226793,FALSE,NA,NA
"cg01876531","ILMN_1773352",-0.340324550867081,3.99867521907581e-13,422,0.311,0.3373493976,-0.460431,0.180701,FALSE,NA,NA
"cg01877814","ILMN_2101930",0.42254850268364,3.40399213842161e-20,420,0.355,0.7633885102,0.622828,0.079875,TRUE,TRUE,17320
"cg01882395","ILMN_2393693",-0.386323392391205,3.36123899772514e-16,404,0.354,0.4974823766,-0.734959,0.093835,TRUE,TRUE,133277
"cg01904296","ILMN_1773352",-0.335541754961014,8.99417615810576e-13,422,0.311,0.447761194,-0.393791,0.162816,FALSE,NA,NA
"cg01904296","ILMN_2098126",-0.341595560312271,3.21562132396486e-13,422,0.308,0.447761194,-0.460797,0.20039,FALSE,NA,NA
"cg01942127","ILMN_1731233",0.348192453384399,1.01979459277423e-13,422,0.394,0.408,0.507608,0.140496,FALSE,NA,NA
"cg01957599","ILMN_1773352",-0.326481193304062,4.01099468356144e-12,422,0.311,0.3323353293,-0.16393,0.247296,FALSE,NA,NA
"cg01959123","ILMN_1813139",0.355899423360825,3.65270869334507e-14,417,0.262,0.6356275304,0.64045,0.10137,TRUE,TRUE,53158
"cg01980793","ILMN_1731233",0.379815399646759,2.73207866640251e-16,422,0.394,0.5564435564,0.402168,0.103876,FALSE,NA,NA
"cg01990102","ILMN_1810274",0.346924066543579,3.13559905717674e-12,374,0.249,0.5259481038,0.82755,0.126978,TRUE,TRUE,26055
"cg02014003","ILMN_1731233",0.373527199029922,9.38834457335821e-16,422,0.394,0.4385614386,0.550107,0.119379,TRUE,FALSE,1991885
"cg02023548","ILMN_2098126",-0.324678510427475,5.68673241518861e-12,421,0.308,0.3807157058,-0.704312,0.236966,FALSE,NA,NA
"cg02029843","ILMN_1773352",-0.398029625415802,6.47075110085858e-18,422,0.311,0.4135490394,-0.297524,0.214561,FALSE,NA,NA
"cg02029843","ILMN_2098126",-0.367296546697617,3.10081331655627e-15,422,0.308,0.4135490394,-0.284001,0.267815,FALSE,NA,NA
"cg02032282","ILMN_1731233",-0.326107561588287,4.26126045183759e-12,422,0.394,0.336,-0.548512,0.16424,FALSE,NA,NA
"cg02044754","ILMN_2098126",-0.329432755708694,2.47883768041205e-12,422,0.308,0.3406593407,-0.422608,0.235219,FALSE,NA,NA
"cg02082083","ILMN_1731233",-0.332400619983673,1.82360090635963e-12,419,0.394,0.671539961,-0.444468,0.115086,FALSE,NA,NA
"cg02093112","ILMN_1731233",0.327077805995941,3.8613094118413e-12,421,0.394,0.3591549296,0.289192,0.159586,FALSE,NA,NA
"cg02093112","ILMN_1773352",0.32234600186348,8.25663705599964e-12,421,0.311,0.3591549296,0.144665,0.233204,TRUE,FALSE,27519802
"cg02100373","ILMN_1731233",0.399774044752121,4.46108753233385e-18,422,0.394,0.3303212851,0.984441,0.500299,FALSE,NA,NA
"cg02100373","ILMN_2098126",0.326488733291626,4.00609489643968e-12,422,0.308,0.3303212851,0.629604,0.456853,FALSE,NA,NA
"cg02115394","ILMN_2339796",-0.331328630447388,1.92738770086034e-12,421,0.248,0.5198807157,-0.693217,0.137323,TRUE,TRUE,37866
"cg02115394","ILMN_1727389",-0.322887986898422,7.57367320138536e-12,421,0.224,0.5198807157,-0.762024,0.145583,TRUE,TRUE,37773
"cg02127375","ILMN_2098126",-0.345574259757996,1.61424264152814e-13,422,0.308,0.4850299401,-0.475623,0.212607,FALSE,NA,NA
"cg02135427","ILMN_1797988",-0.32716566324234,3.58920369235522e-12,422,0.294,0.125250501,-1,0.385978,FALSE,NA,NA
"cg02135427","ILMN_1731233",-0.336954832077026,7.08965782832202e-13,422,0.394,0.125250501,-0.802425,0.329101,FALSE,NA,NA
"cg02140384","ILMN_1731233",0.360648632049561,1.24396561618346e-14,420,0.394,0.4417426545,0.532858,0.135131,FALSE,NA,NA
"cg02150262","ILMN_1773352",-0.333959549665451,1.17218752404824e-12,422,0.311,0.457795432,-0.243653,0.188945,FALSE,NA,NA
"cg02150262","ILMN_2098126",-0.326237440109253,4.17258440970429e-12,422,0.308,0.457795432,-0.581904,0.221215,FALSE,NA,NA
"cg02155398","ILMN_1731233",0.357195287942886,2.1781984795725e-14,421,0.394,0.4549138804,0.437226,0.130994,FALSE,NA,NA
"cg02157626","ILMN_1656670",0.322418600320816,7.70925546022634e-12,422,0.208,0.794921875,0.421697,0.076906,TRUE,TRUE,NA
"cg02176678","ILMN_1704985",-0.477436453104019,2.29373483714381e-26,421,0.314,0.8647581441,-0.625699,0.061189,TRUE,TRUE,103125
"cg02186782","ILMN_1731233",0.330104410648346,2.35716040624606e-12,421,0.394,0.4770459082,0.38944,0.124708,FALSE,NA,NA
"cg02208432","ILMN_1812552",-0.322278887033463,7.88298712127891e-12,422,0.285,0.7233840304,-0.594029,0.088916,TRUE,TRUE,162213
"cg02217786","ILMN_1731233",0.326970428228378,3.70488731580762e-12,422,0.394,0.4592964824,0.502205,0.128201,FALSE,NA,NA
"cg02225716","ILMN_1731233",0.346733152866364,1.40878240122689e-13,421,0.394,0.359798995,0.464387,0.175517,FALSE,NA,NA
"cg02234653","ILMN_2098126",-0.325615167617798,4.61445807408661e-12,422,0.308,0.404,-0.765439,0.272787,FALSE,NA,NA
"cg02234653","ILMN_1658399",-0.335488498210907,9.07496462764325e-13,422,0.301,0.404,-0.618441,0.17823,FALSE,NA,NA
"cg02240539","ILMN_2098126",-0.328197300434113,3.03406775600269e-12,422,0.308,0.3439680957,-0.99336,0.442625,FALSE,NA,NA
"cg02240539","ILMN_1731233",-0.336396038532257,7.79034084453781e-13,422,0.394,0.3439680957,-0.500838,0.243206,FALSE,NA,NA
"cg02261543","ILMN_1731233",-0.362091839313507,8.86022258048977e-15,421,0.394,0.3232323232,-0.608625,0.15232,FALSE,NA,NA
"cg02301815","ILMN_3231952",-0.356206685304642,2.79726963407769e-14,420,0.4,0.4141414141,-0.563786,0.098291,TRUE,TRUE,127458
"cg02305850","ILMN_1731233",0.348580718040466,1.01861374583661e-13,421,0.394,0.4378757515,0.247745,0.158094,FALSE,NA,NA
"cg02313130","ILMN_1773352",-0.327969968318939,3.14869689109117e-12,422,0.311,0.3210368893,-0.372979,0.264184,FALSE,NA,NA
"cg02313130","ILMN_1731233",-0.323048442602158,6.97132420618053e-12,422,0.394,0.3210368893,-0.389331,0.193493,FALSE,NA,NA
"cg02313130","ILMN_2098126",-0.340311288833618,4.0077563222795e-13,422,0.308,0.3210368893,-0.657976,0.307894,FALSE,NA,NA
"cg02321062","ILMN_1731233",0.326804995536804,4.03581350294159e-12,421,0.394,0.3948155533,0.44198,0.139539,FALSE,NA,NA
"cg02327530","ILMN_2098126",0.328405052423477,2.93288053591305e-12,422,0.308,0.3850806452,0.115992,0.299552,FALSE,NA,NA
"cg02331830","ILMN_2370872",0.364689469337463,5.46073444042751e-15,421,0.363,0.8843873518,0.552006,0.084583,TRUE,TRUE,59145
"cg02332525","ILMN_2352097",0.329139620065689,2.60083731048007e-12,422,0.37,0.5498489426,0.49119,0.124469,FALSE,NA,NA
"cg02332525","ILMN_1731233",0.395197987556458,1.17740590140736e-17,422,0.394,0.5498489426,0.535281,0.104939,FALSE,NA,NA
"cg02332525","ILMN_2098126",0.329937338829041,2.28179449903484e-12,422,0.308,0.5498489426,0.268097,0.212467,FALSE,NA,NA
"cg02357714","ILMN_1682993",0.332403689622879,1.51855858500198e-12,422,0.305,0.3991975928,0.468259,0.159802,FALSE,NA,NA
"cg02357714","ILMN_2098126",0.34992504119873,7.50622178614483e-14,422,0.308,0.3991975928,0.360242,0.232034,FALSE,NA,NA
"cg02370605","ILMN_1731233",0.330735802650452,2.0008279653672e-12,422,0.394,0.3917835671,0.557857,0.160215,FALSE,NA,NA
"cg02371464","ILMN_1731233",0.35591071844101,2.75035388309465e-14,421,0.394,0.4318637275,0.312995,0.166121,FALSE,NA,NA
"cg02372889","ILMN_1731233",0.344985842704773,1.91039686428933e-13,421,0.394,0.4182547643,0.380431,0.139148,FALSE,NA,NA
"cg02380813","ILMN_1731233",0.345626831054688,1.59949732067045e-13,422,0.394,0.3423153693,0.185365,0.203489,FALSE,NA,NA
"cg02385908","ILMN_1773352",-0.32603931427002,4.30859144407831e-12,422,0.311,0.3716283716,-0.284168,0.191634,TRUE,FALSE,43622750
"cg02452435","ILMN_1791873",-0.328463792800903,9.52041493895589e-12,402,0.247,0.8879227053,-0.797205,0.398802,TRUE,TRUE,14667
"cg02461011","ILMN_1684205",-0.394539952278137,1.35192094761655e-17,422,0.305,0.6040201005,-0.824359,0.085972,TRUE,TRUE,4255
"cg02463418","ILMN_1731233",0.340104997158051,4.15163640367027e-13,422,0.394,0.4312938816,0.644549,0.129521,FALSE,NA,NA
"cg02466246","ILMN_1731233",0.330297380685806,2.15063163530573e-12,422,0.394,0.4301397206,0.389034,0.137786,FALSE,NA,NA
"cg02482438","ILMN_2098126",-0.325129270553589,4.9909333738441e-12,422,0.308,0.3606393606,-0.826906,0.239719,FALSE,NA,NA
"cg02497700","ILMN_1731233",0.342655807733536,2.67888678474285e-13,422,0.394,0.4717741935,0.55582,0.111058,FALSE,NA,NA
"cg02503159","ILMN_2098126",0.33304625749588,1.36482990373497e-12,422,0.308,0.3621730382,0.006739,0.349555,FALSE,NA,NA
"cg02518216","ILMN_1731233",0.379852205514908,2.71217773333797e-16,422,0.394,0.4128902316,0.342238,0.143303,FALSE,NA,NA
"cg02534072","ILMN_1731233",-0.335744053125381,9.84439124893385e-13,420,0.394,0.405,-0.527234,0.128946,FALSE,NA,NA
"cg02541582","ILMN_1731233",0.377243369817734,4.54247729207183e-16,422,0.394,0.4869739479,0.411486,0.116342,FALSE,NA,NA
"cg02544540","ILMN_2098126",-0.350350826978683,6.95951752293744e-14,422,0.308,0.3343403827,-0.350646,0.253165,FALSE,NA,NA
"cg02544540","ILMN_1773352",-0.321981877088547,8.26509763407273e-12,422,0.311,0.3343403827,-0.276946,0.212815,FALSE,NA,NA
"cg02544540","ILMN_1731233",-0.337608158588409,6.34830016275938e-13,422,0.394,0.3343403827,-0.371388,0.146491,FALSE,NA,NA
"cg02550268","ILMN_2098126",-0.346582233905792,1.35337113267214e-13,422,0.308,0.4208955224,-0.64824,0.198459,FALSE,NA,NA
"cg02550268","ILMN_1658399",-0.327788531780243,3.24320699809007e-12,422,0.301,0.4208955224,-0.430088,0.134366,FALSE,NA,NA
"cg02550268","ILMN_1773352",-0.337819963693619,6.12463964160649e-13,422,0.311,0.4208955224,-0.384634,0.163546,FALSE,NA,NA
"cg02567488","ILMN_2376108",-0.32534071803093,5.74274028211926e-12,419,0.22,0.5406218656,-0.569879,0.090081,TRUE,TRUE,2499
"cg02593932","ILMN_1731233",0.356935232877731,2.28372183557453e-14,421,0.394,0.4777777778,0.410571,0.127493,FALSE,NA,NA
"cg02593932","ILMN_2098126",0.339099496603012,5.25144085598372e-13,421,0.308,0.4777777778,0.559765,0.20978,FALSE,NA,NA
"cg02593932","ILMN_1773352",0.33830863237381,6.00519589572642e-13,421,0.311,0.4777777778,0.475307,0.174631,FALSE,NA,NA
"cg02595823","ILMN_2352097",0.337824553251266,6.9413554031955e-13,420,0.37,0.3903903904,0.481929,0.133761,FALSE,NA,NA
"cg02595823","ILMN_2384122",0.327138364315033,4.05524645090033e-12,420,0.387,0.3903903904,0.473955,0.129502,FALSE,NA,NA
"cg02595823","ILMN_1731233",0.411529004573822,4.14633705781166e-19,420,0.394,0.3903903904,0.461209,0.117219,FALSE,NA,NA
"cg02606423","ILMN_1731233",0.351042479276657,7.05502245027969e-14,420,0.394,0.3504016064,0.50526,0.174941,FALSE,NA,NA
"cg02609775","ILMN_1741371",-0.479101866483688,1.24453426094043e-26,422,0.376,0.692765114,-0.757096,0.082509,TRUE,TRUE,7818
"cg02623400","ILMN_2098126",0.329888999462128,2.29998862396722e-12,422,0.308,0.4634888438,0.483341,0.199437,FALSE,NA,NA
"cg02623400","ILMN_1731233",0.37578809261322,6.04347863118469e-16,422,0.394,0.4634888438,0.513652,0.107135,FALSE,NA,NA
"cg02630604","ILMN_1731233",0.321346193552017,9.14461559792568e-12,422,0.394,0.5092682927,0.357147,0.160977,FALSE,NA,NA
"cg02633767","ILMN_1759250",-0.406290948390961,2.78970618601964e-18,412,0.468,0.6,-0.714173,0.09977,TRUE,TRUE,NA
"cg02644491","ILMN_1804735",-0.392530530691147,1.48639357762385e-12,294,0.297,0.8438697318,-0.84393,0.116887,TRUE,TRUE,612
"cg02650017","ILMN_1708934",-0.350005447864532,8.47675800243424e-14,420,0.22,0.3507014028,-0.297642,0.190151,FALSE,NA,NA
"cg02650017","ILMN_1755843",-0.361251682043076,1.6014421448034e-14,415,0.204,0.3507014028,-0.423345,0.159021,FALSE,NA,NA
"cg02663352","ILMN_2073184",-0.323048025369644,6.97178945093715e-12,422,0.325,0.385,-0.121791,0.200763,FALSE,NA,NA
"cg02663352","ILMN_1773352",-0.337349593639374,6.63217528830226e-13,422,0.311,0.385,-0.219582,0.20485,FALSE,NA,NA
"cg02663352","ILMN_1658399",-0.32920640707016,2.57253594398409e-12,422,0.301,0.385,-0.231054,0.169195,FALSE,NA,NA
"cg02663352","ILMN_2098126",-0.366820812225342,3.3931109101357e-15,422,0.308,0.385,-0.274974,0.242142,FALSE,NA,NA
"cg02681442","ILMN_1731233",0.335865437984467,8.51806175669185e-13,422,0.394,0.295,0.49134,0.142756,TRUE,FALSE,4160186
"cg02699915","ILMN_3187680",0.381592869758606,1.91717346685873e-16,422,0.354,0.5539215686,0.63869,0.076407,TRUE,TRUE,11414
"cg02717454","ILMN_1799134",0.336815744638443,7.25807718792457e-13,422,0.33,0.4929859719,0.372058,0.170501,FALSE,NA,NA
"cg02717454","ILMN_1682993",0.378641068935394,3.44800777461957e-16,422,0.305,0.4929859719,0.468275,0.137163,FALSE,NA,NA
